"key","selector","status","exit_code","nodes","states","generated","wall_seconds","stdout_path","stderr_path","solver_sha256","arguments","notes"
"path_2_9_15_22_4","path:2,9,15,22,4","ZERO","0","339251","20960","2110986","53.9735671","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_4_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_4_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,4 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_5","path:2,9,15,22,5","ZERO","0","96928","7566","735701","15.405879","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_5_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_5_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,5 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_6","path:2,9,15,22,6","ZERO","0","119023","9051","916644","17.4463733","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_6_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_6_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,6 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_7","path:2,9,15,22,7","ZERO","0","61790","5434","523350","9.8396172","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_7_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_7_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,7 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_8","path:2,9,15,22,8","ZERO","0","281431","17797","1768542","44.4449782","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_8_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_8_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,8 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_9","path:2,9,15,22,9","ZERO","0","122328","9050","877330","20.3450187","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_9_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_9_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,9 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_10","path:2,9,15,22,10","ZERO","0","86809","6685","650109","13.6944141","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_10_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_10_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,10 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_11","path:2,9,15,22,11","ZERO","0","40517","3771","371649","7.511588","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_11_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_11_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,11 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_12","path:2,9,15,22,12","ZERO","0","196299","13300","1374470","27.7041894","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_12_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_12_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,12 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_13","path:2,9,15,22,13","ZERO","0","41780","3503","342904","7.411019","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_13_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_13_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,13 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_19","path:2,9,15,19","ZERO","0","4875264","617601","66495661","1115.0247757","work/a2_solver/row1_partition_runs/row1_path_2_9_15_19_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_19_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,19 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_14","path:2,9,15,22,14","ZERO","0","39200","3349","316975","6.9536151","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_14_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_14_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,14 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_20","path:2,9,15,20","ZERO","0","4653432","570095","61397492","1048.3569955","work/a2_solver/row1_partition_runs/row1_path_2_9_15_20_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_20_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,20 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_21","path:2,9,15,21","ZERO","0","4523696","550636","59061586","1013.1907154","work/a2_solver/row1_partition_runs/row1_path_2_9_15_21_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_21_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,21 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_15","path:2,9,15,22,15","ZERO","0","23569","2497","233732","3.8996385","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_15_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_15_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,15 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_16","path:2,9,15,22,16","ZERO","0","789127","102029","10749235","124.9332758","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_16_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_16_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,16 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_20","path:2,9,15,22,20","ZERO","0","203811","25219","2709614","43.164363","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_20_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_20_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,20 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_18","path:2,9,15,22,18","ZERO","0","1032355","117366","12111356","190.2431366","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_18_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_18_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,18 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_19","path:2,9,15,22,19","ZERO","0","856879","108723","11300474","173.588119","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_19_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_19_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,19 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_17","path:2,9,15,22,17","ZERO","0","1283715","158396","16392425","261.658097","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_17_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_17_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,17 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_21","path:2,9,15,22,21","ZERO","0","226729","28371","3024701","46.7256762","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_21_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_21_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,21 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_22","path:2,9,15,22,22","ZERO","0","199668","25148","2680091","40.5485028","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_22_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_22_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,22 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_23","path:2,9,15,22,23","ZERO","0","217894","26764","2836349","45.924983","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_23_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_23_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,23 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_24","path:2,9,15,22,24","ZERO","0","193527","23284","2464748","36.9756349","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_24_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_24_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,24 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_25","path:2,9,15,22,25","ZERO","0","192441","24910","2629754","39.2083098","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_25_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_25_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,25 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_26","path:2,9,15,22,26","ZERO","0","1714132","245806","25947165","400.5296946","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_26_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_26_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,26 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_27","path:2,9,15,22,27","ZERO","0","1638424","227120","24085118","383.9254417","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_27_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_27_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,27 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_29","path:2,9,15,22,29","ZERO","0","1312674","182956","19233505","308.2672437","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_29_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_29_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,29 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_28","path:2,9,15,22,28","ZERO","0","1483377","206918","21826284","343.1287237","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_28_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_28_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,28 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
"path_2_9_15_22_30","path:2,9,15,22,30","ZERO","0","3222287","508868","50821709","503.2794667","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_30_prod_20260816.stdout.txt","work/a2_solver/row1_partition_runs/row1_path_2_9_15_22_30_prod_20260816.stderr.txt","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","--mode g001_row1 --branch-path 2,9,15,22,30 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","uncapped; production exact-cover flags; stderr empty"
